unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,fte,instsize,enrtot
"442949","Birthingway College of Midwifery","12113 SE Foster Rd","Portland","OR","97266","41","8","Holly Scholles","President","5037603131","5037603131","5037603131","","","03668300","1","www.birthingway.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","26","-2","-2","-2","2","-2","-3","0","0","42","1","57"
"442958","Blue Water College of Cosmetology","1871 Gratiot Blvd","Marysville","MI","48040","26","3","Mark Van Kehrberg","Director/Owner","8103649537","8103649595","8103649595","383671928","","03704300","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","23","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","36","1","50"
"442967","Pima Medical Institute","2301 San Pedro Ne, Suite D","Albuquerque","NM","87110","35","6","Popie White","Director","5058811234","5058811234","5058811234","85042513","","03678300","1","www.pmi.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","","1",""
"442976","Brighton Center's Center for Employment Training","601 Washington St, Ste 140","Newport","KY","41071","21","5","Robert Brewster","Executive Director","85949183032200","85949183032206","85949183032201","610673886","","03611300","1","","8","3","2","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","128","1","128"
"442985","California Healing Arts College","12217 Santa Monica Blvd, Suite 206","Los Angeles","CA","90025","6","8","Dr. Paul Schwinghamer","Owner","3108267622","3108267622","3108267622","","","03681300","1","www.chac.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","196","1","196"
"442994","California Learning Center","222 South Harbor Blvd., Suite 200","Anaheim","CA","92805","6","8","Fred Keivanfar","Vice President","7149565656","7149565656232","7149565656222","33095887","","03633300","1","www.aboutclc.com","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","205","1","205"
"443003","Centurion Professional Training","2619 E 16th St","Brooklyn","NY","11235","36","2","Yelena Raykhman","Chief Operating Officer","7186464507","71864645072","71864645073","113443188","","03718300","1","www.nycenturion.com","8","3","2","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","","1",""
"443012","Quest Career College","6248 Pearl Rd","Parma Heights","OH","44130","39","3","Ivan Mervis","School Director","4408865544","4408865544","4408865544","311508551","","03659300","1","www.quest.edu","6","2","3","4","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","4","1","1","-3","0","0","8","1","8"
"443021","Dallas Barber & Stylist College","9357 Forest Lane","Dallas","TX","75243","48","6","Sylvester Iwotor","Director","2145752168","2145752168","2145752168","","","03682400","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","57","1","57"
"443030","Evanston Northwestern Healthcare School of Anesthesia","2650 Ridge Ave, Rm 4400","Evanston","IL","60201-1718","17","3","Bernadette T. Roche","Administrative Director","8475701959","8475701959","8475701959","362167060","","03684300","1","enh.org/researchandacademics/academics/anesthesia","2","1","2","8","2","1","2","20","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","1","26","-2","-2","-2","7","-2","-3","0","0","53","1","53"
"443049","Faith Evangelical Lutheran Seminary","3504 N Pearl St","Tacoma","WA","98407-0186","53","8","Michael J. Adams","Executive Vice-President","25375220201","253752202031","888777767530","911559533","","03689400","1","www.faithseminary.edu","2","1","2","9","1","1","1","11","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","2","24","-2","-2","-2","6","-2","-3","0","0","298","1","346"
"443058","Family of Faith College","30 Kinville","Shawnee","OK","74802","40","6","Dr. Samuel W. Matthews","College President","4052735331","4052735331","4052735331","731523469","","03676300","1","www.familyoffaithcollege.com","2","1","2","5","1","2","2","30","1","2","0","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","2","32","-2","-2","-2","2","-2","-3","0","0","26","1","27"
"443067","Galena City Sch Dist-Project Educ Residential Sch","1875 Composite Bldg, 359 Challenger Rd","Galena","AK","99741","2","8","","","","","","","","03677300","1","","7","3","1","-3","1","2","2","0","2","2","-1","-1","2","43","1","A","-2","-2","-2","1","2","2","3","-1","6","-3","-3","-3","-3","-3","-3","-3","-1","0","","-1",""
"443076","Hood Theological Seminary","1810 Lutheran Synod Drive","Salisbury","NC","28144","37","5","Albert J.D. Aymer","President","7046367611","7046366454","7046366455","562231069","","03663300","1","www.hoodseminary.edu","2","1","2","9","1","1","1","11","1","2","0","2","2","31","1","A","-2","-2","-2","1","1","1","1","1","1","24","-2","-2","-2","6","-2","51","1","0","219","1","251"
"443085","Illinois Welding School","5901 Washington St","Bartonville","IL","61607","17","3","Phil Baldwin","Administrator","3096330379","3096330379","3096330379","364140809","","03669300","1","www.illinoisweldingschool.com","9","3","3","2","1","2","2","0","2","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","23","1","23"
"443094","Institute of Network Technology","2727 E. Willow Street","Signal Hill","CA","90755","6","8","Mohsen Mirhosseini","President","5624249200","5264249200","5624249200","680413548","","03602400","1","onlineint.net","9","3","3","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","64","1","64"
"443100","Instituto Pre-Vocacional e Indust de Puerto Rico","Calle Eugenio Maria de Hostos Esq, Puro Girau #175","Arecibo","PR","00612","72","9","Nilsa Lopez","Executive Director","7878793300","7878793300","7878793300","660421420","","03452300","1","","8","3","2","2","1","2","2","0","2","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","1","0","59","1","59"
"443119","Instituto Tecnologico Empresarial","Munoz Rivera St #22,","Trujillo Alto","PR","00976","72","9","Reynaldo Ortiz","President","787748557721","787748557725","787748557724","660550093","","03644300","5","","9","3","3","-3","-3","-3","-3","-3","-3","2","0","-2","2","-3","1","D","-2","2005","08/2005","3","1","3","9","-2","-2","-3","-3","-3","-3","-3","-3","-3","-1","0","","-2",""
"443128","International Technological University","756 San Aleso Avenue","Sunnyvale","CA","94085","6","8","Shu-Park Chan","Founder and President","4083311014","4083311015","4083311015","942955205","","03622300","1","www.itu.edu","2","1","2","7","1","1","2","20","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","2","21","3","11","5","6","6","-3","1","0","16","1","20"
"443137","Irene's Myomassology Institute","26061 Franklin Rd","Southfield","MI","48034","26","3","Kathleen Gauthier","Executive Director","2483501400","2483501400111","2483501400108","383207826","","03588300","1","www.IMIeducation.com","9","3","3","1","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","267","1","267"
"443146","Jay's Technical Institute","9000 West Bellfort, Suite 110","Houston","TX","77031","48","6","Ollie Hilliard","Chief Administrative Officer","7137722410102","7137722410105","7137722410102","","","03680300","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","126","1","131"
"443155","La Lan 2000 Computer Training Center","1835 S. La Cienega Blvd,  Suite 205","Los Angeles","CA","90035","6","8","Leo Lukovsky","Director","3102021179","3102021179","3102021179","954778502","","03664300","5","","9","3","3","2","1","2","2","0","2","2","-1","-1","2","11","1","A","-2","-2","-2","1","1","1","2","-1","6","-3","-3","-3","-3","-3","-3","-3","-1","0","","-1",""
"443164","Minneapolis School of Massage and Bodywork","81 Lowry Ave NE","Minneapolis","MN","55418","27","4","Jack Dietsch","Co-President","6127888907","6127888907","6127888907","411459557","","03473400","1","mplsschoolofmassage.org","8","3","2","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","65","1","82"
"443173","Mr John's School of Cosmetology & Nails","1429 S Main St, Ste F","Jacksonville","IL","62650","17","3","John W. Stubblefield","President","2172431744","2172431744","2172431744","364247788","","03643300","1","mrjohns.com","9","3","3","2","1","2","2","0","2","2","0","2","2","32","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","42","1","53"
"443182","North Central Industrial Technical Education","653 Montmorenci Road","Ridgway","PA","15853","42","2","James Nelson","Director","81477210123100","81477210123121","8147721012","251190341","","03471400","1","","5","2","2","3","1","2","2","40","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","4","9","1","-1","4","1","1","-3","0","0","22","1","22"
"443191","Arkansas Aviation Technologies Center","4248 S School Ave","Fayetteville","AR","72701","5","5","Michael Kratchmer","Exectutive Director","4794432283","4794432283","4794432283","710811954","","03688300","7","arkansasaviation.org","5","2","2","4","1","2","2","0","2","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","46","1","46"
"443207","NTMA Training Centers of Southern California","13230 Firestone Blvd., Unit A","Santa Fe Springs","CA","90670","6","8","Michael Kerwin","President","5624044295","562404429514","5624044295","952540850","","03590400","1","www.trainingcenters.org","8","3","2","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","388","1","389"
"443216","PC Age","89 Market Street, 3rd Floor","Newark","NJ","07102","34","2","Zafar Khizer","CEO/President","973565980010","973565980020","973565980023","223322628","","03650600","1","www.pcage.com","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","111","1","111"
"443225","PC Age II","145 Talmadge Rd, Suite 19","Edison","NJ","08817","34","2","Zafar Khizer","CEO/President","973565980010","973565980020","7322873622","223348712","","03650700","1","www.pcage.com","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","76","1","76"
"443234","School of Health Careers","3190 N State Rd 7","Lauderdale Lakes","FL","33319","12","5","Ms. Pat Prayne-Zuluaga","Vice President, Financial Services","9547770083","9547770083","9547770083","","","03706300","1","www.schoolofhealth.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","198","1","198"
"443243","Software Education of America","265 S Randolph Ave, Ste J230","Brea","CA","92821","6","8","Arlene Almaleh","Director","7142573095","7142573095","7142573095","","","03660300","5","","9","3","3","-3","-3","-3","-3","-3","-3","2","0","-2","2","-3","1","D","-2","2005","-2","3","1","3","9","-2","-2","-3","-3","-3","-3","-3","-3","-3","-1","0","","-2",""
"443252","South Florida Institute of Technology","720 NW 27th Avenue","Miami","FL","33125","12","5","Silvio Incer","CEO","3056492050","3056492050","3056492050","650787543","","03661400","1","","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","88","1","88"
"443261","Southeastern School of Neuromuscular & Massage Therapy-Charleston","4600 Goer Dr, Ste 105","North Charleston","SC","29406","45","5","Ronda S. Villa","Director","8437471279","8437471279","8437471279","","","03555400","1","southeasternmassageschools.com","9","3","3","1","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","53","1","61"
"443270","Southeastern School of Neuromuscular & Massage Therapy-Jacksonville","9424 Baymeadows Rd, Ste 200","Jacksonville","FL","32256","12","5","Terri Hannold","Director","9044489499","9044489499","9044489499","593117906","","03553300","1","www.southeasternmassageschools.com","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","43","1","53"
"443289","Toni & Guy Hairdressing Academy","322 Main St","Colorado Springs","CO","80911","8","7","Sandra Chandler","President","7193909898","719390989819","719390989812","","","03670300","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","70","1","70"
"443298","Trend Barber College","7725 W Bellfort","Houston","TX","77071-0000","48","6","Obinna Mbachu","President","7137210000","7137210000","7137210000","","","03714300","1","trendbarbercollege.com","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","47","1","53"
"443304","Illinois Careerpath Institute","325 N. Wells St. Suite 321","Chicago","IL","60610-4705","17","3","Felix M. Okor","Director","312464162910","312464162914","312464162912","","","03655300","1","illinoiscareerpath.org","8","3","2","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","18","1","18"
"443313","Cortiva Institute-Brian Utting School of Massage","900 Thomas St, Ste 200","Seattle","WA","98109","53","8","Brian Utting","President","2062928055","2062928055","2062928055","202811008","","03631500","1","www.busm.edu","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","46","1","116"
"443322","Valley Grande Institute for Academic Studies","414 S Missouri Ave","Weslaco","TX","78596","48","6","Anabell C. Cardona","President, CEO","9569731945","9569731945","9569731945","752684723","","03612400","1","www.valleygrandeinstitute.com","8","3","2","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","434","1","434"
"443331","West Coast University","4021 Rosewood Ave","Los Angeles","CA","90004","6","8","David A. Pyle","President","8775054928","32366875552209","87750549282304","954647739","","03698300","1","www.westcoastuniversity.edu","3","1","3","5","1","2","2","30","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","3","14","1","-1","4","1","1","-3","0","0","153","1","157"
"443340","Williamson Christian College","200 Seaboard Lane","Franklin","TN","37067","47","5","Dr. Kenneth Oosting","President","6157717821","6157717821","6157717821","443340","","03513500","1","www.williamsoncc.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","24","-2","-2","-2","2","-2","-3","0","0","48","1","63"
"443359","Nwani's Barber and Style Academy","3532 W Hamilton Rd","Nashville","TN","37218","47","5","Uchendi Nwani","CEO","6158762527","6158762527","6158762527","","","03683300","1","1wcu.org","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","27","1","28"
"443368","Illinois Eastern Community College System Office","233 E Chestnut St","Olney","IL","62450","17","3","Terry Bruce","Chief Executive Officer","61839329825510","61839329825510","61839329825510","370906196","","00913500","1","www.iecc.edu","0","2","1","3","1","2","2","40","1","2","0","-2","2","33","1","A","-2","-2","-2","1","1","1","1","-2","-2","-3","-3","-3","-3","-3","-3","-3","0","0","","-2",""
"443377","Triangle Tech Inc-Sunbury","Rr#1, Box 51","Sunbury","PA","17801","42","2","Joseph Drumm","Director","5709880700","5709880700","5709880700","251266566","","02174401","1","www.triangle-tech.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","4","1","1","-3","0","0","155","1","155"
"443401","Harrison Career Institute-Clifton","1227-31 Main Ave","Clifton","NJ","07111","34","2","Linda Burke","Director","9732530444","9732530444","9732530444","223694055","","02186709","1","hci.edu","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","165","1","211"
"443410","DigiPen Institute of Technology","5001-150th Ave NE","Redmond","WA","98052","53","8","Jason Chu","Chief Oper. Offcr","4255580299","4258954446","4258954438","","","03724300","1","www.digipen.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","22","2","0","0","3","6","-3","0","0","651","1","677"
"443429","California College of Vocational Careers","2822 F St - Ste L","Bakersfield","CA","93301","6","8","Rudy Fernandez","","6613236791","6613236791","6613236791","","","03698400","1","www.californiacollegevc.com","9","3","3","1","1","2","2","0","2","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","90","1","90"
"443438","Medvance Institute of Fort Lauderdale","4850 W. Oakland Park Blvd., Suite 200","Lauderdale Lakes","FL","33313","12","5","Deborah K. Schwarzberg","President/CEO","9545877100","9545877100","9545877100","522421363","","03480301","1","www.medvance.edu","6","2","3","4","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","4","10","0","-1","4","1","1","-3","0","0","368","1","368"
"443456","University of Phoenix-Cincinnati Campus","9050 Centre Point, Suite #250","West Chester","OH","45069-4875","39","3","Laura Palmer Noone, PhD, JD","President","5137729600","5137729600","5137729600","","","020988C6","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","5","-2","-3","0","0","619","1","619"
"443465","University of Phoenix-Wichita Campus","3020 N. Cypress Drive, Suite 150","Wichita","KS","67226-4011","20","4","Laura Palmer Noone, PhD, JD","President","3166308121","3166308121","3166308121","","","020988C7","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","9","5","6","-3","0","0","400","1","400"
"443474","University of Phoenix-Charlotte Campus","3800 Arco Corporate Drive, Suite 100","Charlotte","NC","28273-3409","37","5","Laura Palmer Noone, PhD, JD","President","7045045409","7045045409","7045045409","","","020988C8","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","5","-2","-3","0","0","1301","2","1301"
"443483","Connecticut Center for Massage Therapy-Groton","1154 Poquonnock Rd","Groton","CT","06340","9","1","Susan Scoboria","Administrative Director","8604462299","8604462299","8772952268","061045564","","023166A1","2","ccmt.com","9","3","3","2","1","2","2","0","2","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","52","1","131"
"443492","Fairmont State Community and Technical College","1201 Locust Ave","Fairmont","WV","26554","54","5","Blair Montgomery","President","3043674692","3043674213","3043674173","","","04038500","1","www.fscwv.edu","4","2","1","3","1","2","2","40","1","2","0","2","2","31","1","A","-2","-2","-2","1","1","1","1","1","4","2","1","-1","2","1","3","-3","1","0","2145","2","3019"
"443517","Universal College of Beauty Inc","718 West Compton Blvd","Compton","CA","90220","6","8","Loretta  C. Williams","Chief Administrative Officer","3232991737","3232991737","3232991737","","","01244603","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","35","1","35"
"443526","ITT Technical Institute","10700 Abbotts Bridge Rd-Ste 190","Duluth","GA","30097","13","5","Gary Adcox","Director","6789578510","6789578510","6789578510","362061311","","03087603","1","www.itt-tech.edu","3","1","3","5","1","2","2","30","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","3","28","-2","-2","-2","2","-2","-3","0","0","354","1","396"
"443535","ITT Technical Institute","3781 Park Mill Run, Suite 1","Hilliard","OH","43026","39","3","Todd Clark","Director","6147714888","6147714888","6147714888","362061311","","00844302","1","www.itt-tech.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","10","0","-1","3","1","1","-3","0","0","493","1","548"
"443544","University of Phoenix-Indianapolis Campus","7999 Knue Road Dr. , Stte. 150","Indianapolis","IN","46250-1932","18","3","Laura Palmer Noone, PhD, JD","President","3175858610","3175858610","3175858610","","","020988C9","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","5","-2","-3","0","0","616","1","616"
"443553","Career Institute of Health and Technology","340 Flatbush Ave Ext-3rd Floor","Brooklyn","NY","11201","36","2","Kenneth G Barrett","President","71842212121400","71842212121414","71842212121413","","","03089702","1","WWW.CAREERINSTITUTE.EDU","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","831","1","885"
"443562","John Dewey College-University Division","Barbosa Ave #427 3rd Floor - Malco Bldg","Hato Rey","PR","00910","72","9","Dr. Carlos A. Quinones","President","7877530039","7877530039305","787753003928","660498051","","031121A1","2","johndeweycollegepr.com","2","1","2","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","3","13","0","-1","6","2","6","-3","1","0","813","1","958"
"443571","Intercoast Colleges","1400 W. West Covina Pkwy-2nd Floor","West Covina","CA","91790","6","8","Getta Brown","President","6263376800","6263376800","6263376800","954501439","","02559403","1","intercoastcolleges.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","254","1","254"
"443580","Career Institute of Health and Technology","95-25 Queens Blvd-Ste 600","Rego Park","NY","11374","36","2","Kenneth Barrett","President","7188974868","71889748681524","71889748681507","","","03089701","1","www.careerinstitute.edu","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","408","1","470"
"443605","Texas School of Business East Inc","12030 East Freeway","Houston","TX","77029","48","6","Doug Cole","Executive Director","7134558555100","7134558555107","7134558555101","582643764","","02312203","1","www.tsb.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","197","1","197"
"443614","Virginia College Technical","2790 Pelham Pkwy","Pelham","AL","35124","1","5","Dick Daigle","Campus President","2053581100","20535811002912","20535811002920","364278052","","030106A1","2","www.vc.edu","6","2","3","4","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","4","1","1","-3","0","0","234","1","235"
"443623","Le Cordon Bleu College of Culinary Arts-Atlanta","1927 Lakeside Parkway","Tucker","GA","30084","13","5","Peter Lee","President","7709384711","7709384711","7709384711","","","03022601","1","www.atlantaculinary.com","6","2","3","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","4","10","0","-1","4","1","1","-3","0","0","763","1","763"
"443632","Ohio Center for Broadcasting-Colorado Campus","1310 Wadsworth Blvd. Suite 100","Lakewood","CO","80214","8","7","Robert Mills","President","3039377070","3039377070","3039377070","341527166","","03078001","1","beonair.com","9","3","3","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","162","1","162"
"443641","Paul Mitchell the School","379 Atwood Ave","Cranston","RI","02920","44","1","Winn C. Claybaugh","Owner","8013028801101","4019469920204","4019469920203","870421332","","02531802","1","www.paulmitchelltheschool.com","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","323","1","360"
"443650","Miller-Motte Technical College-Chattanooga","6020 Shallowford Road Suite 100","Chattanooga","TN","37421","47","5","Joseph Kennedy","President","4235109675200","4235109675213","4235109675201","","","02614203","1","www.miller-motte.com","6","2","3","3","1","2","2","40","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","4","10","0","-1","3","1","1","-3","0","0","436","1","527"
"443669","Nevada Career Academy","950 Industrial Way","Sparks","NV","89431","32","8","Gary Yasuda","President","7753487200","7753487200","7753487200","","","02497309","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","161","1","161"
"443678","Blaine the Beauty Career School","624 Worcester Rd","Framingham","MA","01701","25","1","Dennis D. Tarr","COO","5083707447113","5083707447","5083707447","","","02079401","1","www.blainebeautyschools.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","1","0","107","1","123"
"443687","Westwood College-Chicago Loop","17 N State St-Ste 300","Chicago","IL","60602","17","3","Brian Olsen","Executive Director","3125783860","3125783886","3125783876","","","03072702","1","www.westwood.edu","3","1","3","5","1","2","2","30","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","3","14","0","-1","6","2","6","-3","0","0","569","1","623"
"443696","Interactive Learning Systems","256 N Sam Houston Pkwy  Suite 130","Houston","TX","77060","48","6","Elmer R Smith","President","2819317717222","2819317717230","2819317717234","581706229","","02331304","1","www.ict-ils.edu","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","23","1","23"
"443702","Bexley Hall Episcopal Seminary","26 Broadway","Rochester","NY","14607-1704","36","2","The Very Rev'd John R Keven PhD","President & Dean","5855462160","5855462160701","5855462160700","237167956","","03747300","1","www.bexley.edu","2","1","2","7","2","1","1","21","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","1","24","-2","-2","-2","7","-2","-3","1","0","23","1","30"
"443711","University of North Texas System","Unt Gateway Center, 801 North Texas Blvd","Denton","TX","76201","48","6","Lee Jackson","Chancellor","9405652904","9405652016","9405652681","","","003594A1","1","untsystem.unt.edu/","0","1","1","9","1","1","2","10","1","2","0","-2","2","13","1","A","-2","-2","-2","1","1","1","1","-2","-2","-3","-3","-3","-3","-3","-3","-3","0","0","","-2",""
"443720","High-Tech Institute-Atlanta","1090 Northchase Pkwy-Ste 150","Marietta","GA","30067","13","5","Jeffrey Bodimer","Campus President","6782797000","6782797000","6782797000","","","02263105","1","www.hightechinstitute.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","4","10","1","-1","4","1","2","-3","0","0","865","1","865"
"443739","Allied College South","645 Gravois Bluffs Blvd","Fenton","MO","63026","29","4","Suzanne Marshall-Caby","Campus President","6363267300","6363267300","6363267300","","","02239202","1","www.hightechschools.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","4","10","1","-1","4","1","1","-3","0","0","436","1","436"
